CustomerKey,GeographyKey,FirstName,LastName,FullName,BirthDate,MaritalStatus,Gender,Income,TotalChildren,Education,DateFirstPurchase
11258,352,Xavier,Hill,Xavier Hill,1938-12-26,M,M,"120000,00",1,Graduate Degree,2022-05-21
11259,548,Victoria,Stewart,Victoria Stewart,1970-09-24,M,F,"100000,00",4,Partial College,2020-09-04
11260,302,Katelyn,Kelly,Katelyn Kelly,1976-04-08,M,F,"110000,00",2,Bachelors,2022-02-05
11261,359,Stephanie,Collins,Stephanie Collins,1970-10-22,M,F,"130000,00",1,Graduate Degree,2020-09-27
11262,60,Jennifer,Simmons,Jennifer Simmons,1975-05-01,M,F,"80000,00",4,Bachelors,2022-02-27
11263,612,Trinity,Richardson,Trinity Richardson,1970-03-11,M,F,"90000,00",5,Partial College,2020-08-29
11264,618,Eduardo,Martin,Eduardo Martin,1969-12-15,S,M,"90000,00",5,Partial College,2022-01-02
11265,623,Elizabeth,Jones,Elizabeth Jones,1970-01-10,M,F,"90000,00",5,Partial College,2022-01-03
11266,632,Taylor,Howard,Taylor Howard,1969-11-02,S,F,"90000,00",0,Partial College,2020-09-10
11267,302,David,Diaz,David Diaz,1975-09-29,S,M,"120000,00",4,Partial College,2020-09-17
11268,312,Katelyn,Carter,Katelyn Carter,1969-10-31,M,F,"130000,00",2,Graduate Degree,2022-05-29
11269,314,Ryan,Foster,Ryan Foster,1975-10-10,M,M,"130000,00",2,Graduate Degree,2022-08-22
11270,334,Robert,Lee,Robert Lee,1975-05-01,M,M,"130000,00",2,Graduate Degree,2020-09-10
11271,360,Danielle,Reed,Danielle Reed,1969-12-03,S,F,"150000,00",2,Bachelors,2020-09-27
11272,300,Lauren,Martinez,Lauren Martinez,1962-05-10,S,F,"70000,00",4,Partial College,2020-09-19
11273,331,Nathan,Lal,Nathan Lal,1962-03-31,M,M,"90000,00",2,Partial College,2022-05-14
11274,609,Kyle,Foster,Kyle Foster,1939-10-10,M,M,"50000,00",2,Graduate Degree,2020-08-29
11275,310,Jenny,Rai,Jenny Rai,1939-07-18,M,F,"80000,00",4,Graduate Degree,2020-08-30
11276,49,Nancy,Chapman,Nancy Chapman,1974-09-15,M,F,"80000,00",4,Partial College,2022-01-29
11277,62,Charles,Jackson,Charles Jackson,1968-12-07,M,M,"80000,00",4,Partial College,2022-02-02
11278,614,Jonathan,Phillips,Jonathan Phillips,1969-02-16,S,M,"90000,00",0,Partial College,2020-09-16
11279,616,Amanda,Cook,Amanda Cook,1974-09-08,M,F,"90000,00",0,Partial College,2022-03-03
11280,626,Robert,Collins,Robert Collins,1969-02-17,M,M,"90000,00",0,Partial College,2022-07-01
11281,301,Megan,Barnes,Megan Barnes,1974-10-06,S,F,"110000,00",4,Bachelors,2020-09-13
11282,612,Christian,Thomas,Christian Thomas,1967-07-16,M,M,"90000,00",5,Partial College,2020-08-31
11283,299,Arturo,Lal,Arturo Lal,1968-04-24,M,M,"110000,00",1,Bachelors,2022-05-29
11284,307,Theresa,Serrano,Theresa Serrano,1967-09-24,M,F,"110000,00",1,Bachelors,2022-02-06
11285,322,Jeremy,Anderson,Jeremy Anderson,1973-03-15,M,M,"120000,00",1,Partial College,2022-07-27
11286,374,Hunter,Griffin,Hunter Griffin,1967-08-31,M,M,"170000,00",0,Graduate Degree,2020-09-21
11287,49,Henry,Garcia,Henry Garcia,1966-07-16,M,M,"70000,00",5,Partial College,2022-01-29
11288,301,Cindy,Sanchez,Cindy Sanchez,1978-03-12,M,F,"110000,00",1,Bachelors,2022-03-05
11289,315,Maria,Carter,Maria Carter,1972-03-03,M,F,"130000,00",1,Bachelors,2020-09-08
11290,334,Katelyn,Sanchez,Katelyn Sanchez,1972-08-14,M,F,"130000,00",1,Bachelors,2020-09-20
11291,335,Jenna,Wright,Jenna Wright,1972-05-01,M,F,"130000,00",1,Bachelors,2020-09-04
11292,361,Seth,Phillips,Seth Phillips,1967-05-05,S,M,"150000,00",1,Partial College,2020-09-15
11293,632,Luke,Long,Luke Long,1960-11-23,S,M,"60000,00",2,High School,2022-02-24
11294,618,Dalton,Clark,Dalton Clark,1961-03-02,M,M,"60000,00",2,High School,2022-09-25
11295,311,Taylor,Lewis,Taylor Lewis,1959-11-13,S,F,"80000,00",2,Partial High School,2020-09-25
11296,616,Haley,Richardson,Haley Richardson,1941-04-05,S,F,"50000,00",2,Graduate Degree,2020-09-01
11297,301,Noah,Coleman,Noah Coleman,1940-08-01,S,M,"70000,00",4,Graduate Degree,2020-09-26
11298,307,Jon,Luo,Jon Luo,1940-08-30,M,M,"70000,00",4,Graduate Degree,2020-09-12
11299,301,Orlando,Vazquez,Orlando Vazquez,1941-09-29,M,M,"70000,00",4,Graduate Degree,2020-09-26
11300,54,Fernando,Barnes,Fernando Barnes,1965-08-31,M,M,"80000,00",5,Partial College,2022-01-31
11301,607,Cameron,Rodriguez,Cameron Rodriguez,1965-12-07,M,M,"80000,00",5,Partial College,2022-06-09
11302,539,Spencer,Russell,Spencer Russell,1971-12-09,S,M,"90000,00",4,High School,2020-09-06
11303,614,Julia,Coleman,Julia Coleman,1966-04-10,S,F,"90000,00",4,High School,2020-09-02
11304,547,Julia,Garcia,Julia Garcia,1971-03-14,M,F,"100000,00",0,Partial College,2022-03-20
11305,307,Sean,Evans,Sean Evans,1965-12-17,M,M,"110000,00",3,Partial College,2022-03-25
11306,312,Micah,Zhou,Micah Zhou,1965-12-20,M,M,"110000,00",3,Partial College,2022-06-30
11307,314,Hunter,Rodriguez,Hunter Rodriguez,1965-10-31,M,M,"80000,00",2,Partial High School,2020-09-04
11308,546,Ian,Gonzales,Ian Gonzales,1959-09-02,M,M,"60000,00",2,High School,2022-09-07
11309,536,Victoria,Lewis,Victoria Lewis,1959-12-10,S,F,"60000,00",2,High School,2022-07-09
11310,360,Erin,Sanders,Erin Sanders,1964-07-05,S,F,"70000,00",3,Graduate Degree,2022-08-12
11311,626,Gabrielle,Lopez,Gabrielle Lopez,1959-02-21,S,F,"70000,00",3,Graduate Degree,2022-04-18
11312,626,Sara,Richardson,Sara Richardson,1958-10-01,S,F,"70000,00",3,Graduate Degree,2022-05-17
11313,632,Trevor,Jenkins,Trevor Jenkins,1958-08-27,S,M,"70000,00",3,Graduate Degree,2022-05-07
11314,618,Mya,Flores,Mya Flores,1970-06-16,S,F,"70000,00",3,Graduate Degree,2022-02-25
11315,632,Hailey,Ward,Hailey Ward,1959-03-31,S,F,"70000,00",3,Graduate Degree,2022-05-20
11316,51,Luke,Allen,Luke Allen,1959-05-17,M,M,"60000,00",3,Graduate Degree,2022-01-12
11317,548,Victoria,Russell,Victoria Russell,1963-09-14,S,F,"40000,00",3,Partial College,2020-09-01
11318,614,Jessica,Wilson,Jessica Wilson,1958-04-25,S,F,"40000,00",3,Partial College,2022-10-17
11319,348,Jade,Bailey,Jade Bailey,1948-04-23,M,F,"70000,00",4,Graduate Degree,2020-09-09
11320,325,Morgan,Hill,Morgan Hill,1942-12-24,M,F,"80000,00",4,Graduate Degree,2022-06-15
11321,612,Terrance,Raman,Terrance Raman,1944-01-05,M,M,"90000,00",5,Bachelors,2022-02-23
11322,611,Sydney,Garcia,Sydney Garcia,1943-09-12,M,F,"90000,00",5,Bachelors,2022-03-24
11323,314,Jose,Patterson,Jose Patterson,1943-12-18,S,M,"120000,00",2,Graduate Degree,2020-09-10
11324,325,Zachary,Anderson,Zachary Anderson,1944-11-10,M,M,"90000,00",5,Bachelors,2020-09-26
11325,637,Elijah,Ross,Elijah Ross,1944-12-29,S,M,"90000,00",5,Bachelors,2020-09-19
11326,300,Rafael,Xie,Rafael Xie,1944-12-23,M,M,"130000,00",2,Bachelors,2020-09-15
11327,301,Jaime,Moreno,Jaime Moreno,1945-09-01,M,M,"90000,00",5,Bachelors,2020-09-26
11328,55,Julian,Griffin,Julian Griffin,1945-06-30,M,M,"90000,00",5,Bachelors,2022-01-05
11329,311,Andy,Alvarez,Andy Alvarez,1946-01-22,S,M,"90000,00",5,Bachelors,2020-09-25
11330,59,Ryan,Thompson,Ryan Thompson,1945-11-10,M,M,"110000,00",2,Graduate Degree,2022-02-12
11331,63,Samantha,Jenkins,Samantha Jenkins,1974-01-03,M,F,"90000,00",4,Partial College,2022-02-07
11332,153,Deanna,Ramos,Deanna Ramos,1968-04-02,S,F,"10000,00",1,Graduate Degree,2020-10-15
11333,261,Emily,Miller,Emily Miller,1968-01-07,M,F,"20000,00",1,Graduate Degree,2020-03-21
11334,269,Nicole,Brown,Nicole Brown,1966-09-19,M,F,"10000,00",1,Bachelors,2020-03-04
11335,120,Carla,Raman,Carla Raman,1977-12-18,M,F,"10000,00",1,Bachelors,2020-10-23
11336,204,Shaun,Raji,Shaun Raji,1973-03-08,M,M,"20000,00",1,Graduate Degree,2021-09-27
11337,273,Jerome,Romero,Jerome Romero,1967-03-21,M,M,"10000,00",1,Bachelors,2020-03-09
11338,154,Frank,Navarro,Frank Navarro,1972-08-06,M,M,"20000,00",1,Graduate Degree,2020-10-11
11339,202,Dennis,She,Dennis She,1967-01-05,S,M,"20000,00",1,Graduate Degree,2021-10-07
11340,192,Melody,Munoz,Melody Munoz,1947-04-03,M,F,"10000,00",1,Graduate Degree,2021-10-27
11341,236,Randy,Zeng,Randy Zeng,1942-02-18,M,M,"20000,00",1,Graduate Degree,2020-04-11
11342,191,Marshall,Wang,Marshall Wang,1973-03-07,M,M,"30000,00",5,Graduate Degree,2022-07-12
11343,264,Arthur,Carlson,Arthur Carlson,1975-03-09,M,M,"10000,00",1,Bachelors,2020-04-04
11344,262,Jessie,Jimenez,Jessie Jimenez,1963-01-21,M,F,"10000,00",1,Partial College,2020-05-13
11345,224,Robin,Ramos,Robin Ramos,1962-09-09,S,F,"10000,00",1,Partial College,2021-10-22
11346,196,Deanna,Gutierrez,Deanna Gutierrez,1966-05-18,S,F,"10000,00",2,Partial College,2021-10-01
11347,156,Roy,Navarro,Roy Navarro,1972-06-17,M,M,"10000,00",2,Partial College,2022-03-16
11348,151,Shawn,Rai,Shawn Rai,1961-03-21,M,M,"10000,00",2,Partial College,2022-03-31
11349,134,Mindy,Luo,Mindy Luo,1965-08-30,M,F,"10000,00",2,Partial College,2023-01-13
11350,265,Cara,Zhou,Cara Zhou,1942-07-14,M,F,"30000,00",1,Graduate Degree,2022-02-05
11351,253,Anne,Ramos,Anne Ramos,1950-04-02,S,F,"20000,00",1,Bachelors,2020-06-12
11352,222,Raymond,Rodriguez,Raymond Rodriguez,1945-09-04,M,M,"10000,00",2,Partial College,2022-05-01
11353,271,Carrie,Ortega,Carrie Ortega,1946-12-09,S,F,"30000,00",1,Bachelors,2020-06-12
11354,119,Deanna,Suarez,Deanna Suarez,1947-08-23,M,F,"20000,00",1,Partial College,2022-12-03
11355,275,Roberto,Gutierrez,Roberto Gutierrez,1948-06-26,M,M,"40000,00",1,Graduate Degree,2022-09-26
11356,6,Terrence,Carson,Terrence Carson,1985-11-24,S,M,"10000,00",0,Partial College,2020-05-10
11357,21,Ramon,Ye,Ramon Ye,1984-09-19,S,M,"10000,00",0,Partial College,2020-06-18
11358,2,Cynthia,Malhotra,Cynthia Malhotra,1984-05-10,S,F,"10000,00",0,Partial College,2020-06-28
11359,7,Jarrod,Prasad,Jarrod Prasad,1984-03-03,S,M,"10000,00",0,Partial College,2020-06-13
11360,26,Tyrone,Serrano,Tyrone Serrano,1984-01-30,S,M,"10000,00",0,Partial College,2020-06-27
11361,10,Cindy,Ramos,Cindy Ramos,1982-10-26,M,F,"10000,00",0,High School,2022-10-01
11362,33,Damien,Shan,Damien Shan,1983-05-11,M,M,"10000,00",0,High School,2022-03-29
11363,35,Julian,Ross,Julian Ross,1983-04-19,S,M,"10000,00",0,High School,2020-06-08
11364,34,Jennifer,Collins,Jennifer Collins,1985-03-22,S,F,"10000,00",1,High School,2020-06-07
11365,29,Brittney,Sun,Brittney Sun,1984-12-06,S,F,"10000,00",1,High School,2020-05-31
11366,37,Virginia,Patel,Virginia Patel,1985-04-23,M,F,"20000,00",0,Bachelors,2022-06-24
11367,12,Calvin,Nara,Calvin Nara,1984-08-21,M,M,"20000,00",0,Bachelors,2022-07-07
11368,26,Edward,Miller,Edward Miller,1984-05-24,S,M,"10000,00",1,High School,2020-06-24
11369,29,Ashlee,Tang,Ashlee Tang,1984-02-01,M,F,"20000,00",0,Bachelors,2022-07-05
11370,38,Alicia,Xu,Alicia Xu,1983-09-29,M,F,"20000,00",0,Bachelors,2022-07-13
11371,26,Lacey,Jai,Lacey Jai,1983-11-24,M,F,"20000,00",0,Bachelors,2022-11-07
11372,20,Wendy,Romero,Wendy Romero,1983-11-12,S,F,"20000,00",0,Bachelors,2020-06-07
11373,135,Carly,Luo,Carly Luo,1954-09-16,M,F,"30000,00",1,Bachelors,2022-08-27
11374,162,Jimmy,Ortega,Jimmy Ortega,1948-12-25,S,M,"30000,00",1,Bachelors,2022-04-15
11375,240,Francisco,Martinez,Francisco Martinez,1948-11-05,M,M,"30000,00",1,Bachelors,2022-10-17
11376,268,Lance,Vazquez,Lance Vazquez,1948-12-07,S,M,"40000,00",1,Graduate Degree,2022-10-15
11377,161,David,Robinett,David Robinett,1966-08-23,M,M,"30000,00",4,Graduate Degree,2022-02-28
11378,184,Shannon,Liang,Shannon Liang,1965-11-19,S,F,"10000,00",1,High School,2021-10-17
11379,214,Gary,Vazquez,Gary Vazquez,1976-05-13,M,M,"10000,00",1,High School,2021-10-02
11380,175,Mitchell,Kumar,Mitchell Kumar,1964-08-29,S,M,"20000,00",2,Partial College,2020-10-11
11381,249,Meredith,Raman,Meredith Raman,1970-08-18,M,F,"20000,00",2,Partial College,2020-06-12
11382,189,Edward,Patterson,Edward Patterson,1974-07-15,M,M,"20000,00",2,Partial College,2021-11-03
11383,206,Marie,Gill,Marie Gill,1966-02-25,M,F,"30000,00",3,Graduate Degree,2023-01-01
11384,211,Tiffany,Wang,Tiffany Wang,1971-10-13,M,F,"30000,00",3,Bachelors,2022-08-02
11385,279,Miguel,Allen,Miguel Allen,1971-08-08,S,M,"30000,00",3,Bachelors,2022-07-06
11386,127,Jaclyn,Cai,Jaclyn Cai,1971-11-02,M,F,"30000,00",3,Bachelors,2022-11-02
11387,238,Megan,Ramirez,Megan Ramirez,1964-11-29,S,F,"40000,00",3,Graduate Degree,2020-07-26
11388,279,Joseph,Martin,Joseph Martin,1965-01-20,M,M,"40000,00",3,Graduate Degree,2020-07-03
11389,130,Karl,Shan,Karl Shan,1981-04-20,S,M,"10000,00",1,High School,2022-11-17
11390,208,Christine,Raji,Christine Raji,1976-04-17,S,F,"10000,00",1,High School,2022-11-07
11391,135,Lindsay,Xie,Lindsay Xie,1976-06-25,S,F,"10000,00",2,High School,2022-10-26
11392,131,Willie,Zhao,Willie Zhao,1981-02-03,S,M,"10000,00",2,High School,2022-03-29
11393,182,Kurt,Pal,Kurt Pal,1974-07-17,S,M,"10000,00",2,High School,2022-07-16
11394,259,George,McDonald,George McDonald,1975-04-22,S,M,"10000,00",2,High School,2020-07-04
11395,118,Beth,Gutierrez,Beth Gutierrez,1976-04-16,S,F,"30000,00",0,Bachelors,2020-11-14
11396,175,Ian,Lopez,Ian Lopez,1975-04-04,M,M,"10000,00",2,High School,2022-10-26
11397,197,Latoya,Shan,Latoya Shan,1974-12-02,S,F,"20000,00",0,Partial College,2022-07-07
11398,261,Colin,Nath,Colin Nath,1975-03-09,S,M,"30000,00",0,Bachelors,2020-07-03
11399,202,Brenda,Mehta,Brenda Mehta,1975-02-01,S,F,"30000,00",1,Bachelors,2022-04-13
11400,251,Franklin,Raji,Franklin Raji,1980-04-15,S,M,"40000,00",0,Graduate Degree,2020-07-15
11401,204,Linda,Navarro,Linda Navarro,1975-02-23,M,F,"40000,00",0,Graduate Degree,2021-10-28
11402,183,Kelli,Cai,Kelli Cai,1975-05-20,M,F,"40000,00",0,Graduate Degree,2021-11-07
11403,179,Nancy,Schmidt,Nancy Schmidt,1980-01-06,S,F,"40000,00",0,Graduate Degree,2021-10-28
11404,133,Megan,Taylor,Megan Taylor,1957-06-30,S,F,"10000,00",3,Partial College,2022-02-10
11405,143,Bonnie,Goel,Bonnie Goel,1957-08-16,S,F,"10000,00",3,Partial College,2022-03-31
11406,199,Latoya,Xu,Latoya Xu,1957-12-31,M,F,"20000,00",2,Partial College,2021-11-04
11407,170,Mario,She,Mario She,1957-09-30,M,M,"20000,00",2,Partial College,2022-06-23
11408,257,Darren,Gill,Darren Gill,1964-05-10,M,M,"10000,00",2,High School,2022-03-05
11409,208,Jacqueline,Hayes,Jacqueline Hayes,1979-03-02,S,F,"10000,00",2,High School,2021-11-17
11410,201,Maurice,Goel,Maurice Goel,1974-02-22,M,M,"20000,00",1,Partial College,2021-11-13
11411,121,Devin,Ross,Devin Ross,1959-08-12,M,M,"80000,00",3,Partial College,2022-08-04
11412,121,Sydney,Bryant,Sydney Bryant,1959-10-07,S,F,"80000,00",4,Partial College,2020-11-05
11413,238,Megan,Stewart,Megan Stewart,1959-10-13,M,F,"80000,00",4,Partial College,2020-08-10
11414,241,Ian,Richardson,Ian Richardson,1959-09-15,S,M,"80000,00",4,Partial College,2020-08-13
11415,127,Randy,She,Randy She,1949-12-03,S,M,"90000,00",5,Partial College,2022-08-16
11416,185,Katrina,Becker,Katrina Becker,1950-09-16,M,F,"60000,00",3,Partial High School,2021-11-07
11417,222,Lacey,Zheng,Lacey Zheng,1950-08-26,M,F,"70000,00",5,High School,2021-11-04
11418,160,Rafael,Hu,Rafael Hu,1950-08-09,S,M,"90000,00",5,Partial College,2022-12-17
11419,273,Kyle,Scott,Kyle Scott,1950-08-18,M,M,"150000,00",3,Graduate Degree,2022-03-12
11420,189,Jordan,Turner,Jordan Turner,1952-01-09,M,M,"100000,00",2,Bachelors,2021-11-01
11421,172,Amy,Sun,Amy Sun,1952-01-16,M,F,"110000,00",3,Bachelors,2020-11-03
11422,268,Dustin,Deng,Dustin Deng,1952-02-29,M,M,"170000,00",4,Bachelors,2020-08-22
11423,147,Jasmine,Stewart,Jasmine Stewart,1960-05-04,M,F,"80000,00",4,Partial College,2020-12-10
11424,164,Pamela,Garcia,Pamela Garcia,1964-12-03,M,F,"80000,00",4,Partial College,2022-04-21
11425,184,Ariana,Gray,Ariana Gray,1965-08-02,M,F,"90000,00",4,High School,2021-11-22
11426,156,Kristopher,Mehta,Kristopher Mehta,1959-04-01,M,M,"110000,00",3,Bachelors,2022-04-09
11427,168,Desiree,Dominguez,Desiree Dominguez,1959-06-17,M,F,"110000,00",2,Partial College,2020-12-20
11428,173,Deanna,Perez,Deanna Perez,1959-02-19,S,F,"120000,00",2,Bachelors,2020-12-05
11429,218,Marco,Lopez,Marco Lopez,1958-01-13,M,M,"80000,00",4,Partial College,2021-12-14
11430,155,Casey,Yuan,Casey Yuan,1957-09-21,M,F,"90000,00",4,High School,2022-03-19
11431,120,Bryant,Garcia,Bryant Garcia,1974-10-20,M,M,"110000,00",4,Partial College,2020-12-21
11432,206,Dominique,Prasad,Dominique Prasad,1957-03-10,M,F,"80000,00",4,High School,2021-12-10
11433,224,Maurice,Shan,Maurice Shan,1957-03-01,M,M,"80000,00",5,High School,2021-12-02
11434,274,Andre,Lopez,Andre Lopez,1962-05-02,M,M,"170000,00",5,Partial College,2022-06-15
11435,168,Robin,Romero,Robin Romero,1955-09-03,S,F,"100000,00",3,Partial College,2023-01-04
11436,273,Taylor,Cox,Taylor Cox,1956-03-17,M,F,"160000,00",3,Partial College,2022-05-22
11437,190,Alfredo,Moreno,Alfredo Moreno,1955-06-16,M,M,"90000,00",4,High School,2022-12-19
11438,162,Jenny,Nara,Jenny Nara,1955-04-13,M,F,"130000,00",4,High School,2022-02-05
11439,217,Janet,Munoz,Janet Munoz,1953-11-14,M,F,"90000,00",4,High School,2021-11-29
11440,187,Sergio,Weber,Sergio Weber,1953-03-26,M,M,"80000,00",5,Partial High School,2022-03-27
11441,192,Erika,Gomez,Erika Gomez,1952-12-09,M,F,"90000,00",5,Partial High School,2023-01-08
11442,224,Joseph,Harris,Joseph Harris,1953-05-13,M,M,"90000,00",5,Partial High School,2022-09-29
11443,31,Grace,Griffin,Grace Griffin,1981-11-19,S,F,"60000,00",0,Bachelors,2020-06-07
11444,32,Tina,Mehta,Tina Mehta,1981-10-26,M,F,"70000,00",0,Bachelors,2020-06-01
11445,15,Kari,Kim,Kari Kim,1980-01-18,S,F,"70000,00",0,Bachelors,2020-06-06
11446,5,Bethany,Chander,Bethany Chander,1980-02-09,S,F,"70000,00",0,Bachelors,2020-06-18
11447,25,Jennifer,Roberts,Jennifer Roberts,1980-02-13,M,F,"70000,00",0,Bachelors,2020-06-28
11448,35,Kyle,Patterson,Kyle Patterson,1980-10-25,S,M,"80000,00",0,Bachelors,2020-06-16
11449,37,Alvin,Hu,Alvin Hu,1980-08-01,M,M,"80000,00",0,Bachelors,2020-06-19
11450,28,Brett,Mehta,Brett Mehta,1981-05-11,S,M,"130000,00",4,High School,2020-06-29
11451,10,Ruben,Muñoz,Ruben Muñoz,1980-05-08,S,M,"70000,00",0,Bachelors,2020-07-29
11452,21,Erika,Rubio,Erika Rubio,1979-05-05,S,F,"80000,00",0,Bachelors,2020-07-11
11453,31,Stanley,Malhotra,Stanley Malhotra,1984-08-17,S,M,"80000,00",0,Bachelors,2020-07-15
11454,35,Melinda,Navarro,Melinda Navarro,1979-10-20,S,F,"80000,00",0,Bachelors,2020-07-31
11455,36,Ross,Sanz,Ross Sanz,1979-10-19,M,M,"100000,00",0,High School,2020-07-01
11456,17,Jon,Gao,Jon Gao,1980-01-05,M,M,"120000,00",5,Partial High School,2020-07-17
11457,19,Jaime,Gutierrez,Jaime Gutierrez,1978-11-18,M,F,"90000,00",0,Bachelors,2020-07-17
11458,16,Bianca,Liu,Bianca Liu,1978-10-03,M,F,"100000,00",0,High School,2022-03-30
11459,13,Tasha,Deng,Tasha Deng,1978-04-12,S,F,"80000,00",0,Bachelors,2020-07-27
11460,33,Melvin,Chande,Melvin Chande,1983-10-04,S,M,"90000,00",0,Bachelors,2020-07-21
11461,6,Victor,Jimenez,Victor Jimenez,1977-09-22,S,M,"90000,00",0,Bachelors,2020-07-31
11462,8,Laura,Lin,Laura Lin,1977-07-18,M,F,"110000,00",0,High School,2020-07-16
11463,28,Alisha,Beck,Alisha Beck,1977-09-09,M,F,"110000,00",0,High School,2022-03-05
11464,38,Alejandro,Huang,Alejandro Huang,1977-05-15,M,M,"90000,00",0,Bachelors,2020-07-22
11465,23,Louis,Luo,Louis Luo,1976-08-18,M,M,"90000,00",0,Bachelors,2020-07-14
11466,6,Grant,Tang,Grant Tang,1977-01-30,M,M,"150000,00",0,Partial High School,2022-05-22
11467,17,Arturo,Zheng,Arturo Zheng,1975-04-06,M,M,"170000,00",1,Graduate Degree,2022-07-31
11468,278,Jaclyn,Andersen,Jaclyn Andersen,1980-12-15,M,F,"40000,00",1,Bachelors,2020-08-08
11469,278,Edwin,Raji,Edwin Raji,1978-10-14,S,M,"10000,00",0,Partial High School,2022-08-09
11470,177,Jay,Suarez,Jay Suarez,1979-03-25,S,M,"20000,00",0,Partial High School,2021-01-22
11471,207,Latasha,Suarez,Latasha Suarez,1979-03-25,S,F,"30000,00",0,Partial College,2022-05-17
11472,24,Kenneth,Kumar,Kenneth Kumar,1968-09-30,S,M,"60000,00",3,Bachelors,2020-07-26
11473,221,Grace,Henderson,Grace Henderson,1986-01-30,S,F,"20000,00",0,Partial High School,2022-06-02
11474,265,Melvin,Xu,Melvin Xu,1985-08-21,S,M,"20000,00",0,Partial High School,2022-09-26
11475,251,Cesar,Subram,Cesar Subram,1984-04-07,S,M,"30000,00",0,High School,2022-04-23
11476,241,Erika,Navarro,Erika Navarro,1980-05-16,M,F,"40000,00",1,Bachelors,2022-11-01
11477,127,Tristan,Hughes,Tristan Hughes,1984-06-21,S,M,"30000,00",0,High School,2022-09-25
11478,218,Billy,Hernandez,Billy Hernandez,1984-02-22,S,M,"30000,00",0,High School,2022-04-19
11479,182,Darryl,Wu,Darryl Wu,1978-10-20,M,M,"40000,00",1,Bachelors,2021-12-05
11480,224,Colleen,Ma,Colleen Ma,1984-03-07,M,F,"40000,00",1,Bachelors,2021-12-25
11481,156,Erica,Hu,Erica Hu,1978-11-20,M,F,"40000,00",1,Bachelors,2021-01-27
11482,272,Adrienne,Torres,Adrienne Torres,1978-01-16,S,F,"30000,00",0,High School,2020-09-08
11483,199,Calvin,Chande,Calvin Chande,1983-05-19,M,M,"40000,00",1,Bachelors,2021-12-22
11484,171,Erick,Sai,Erick Sai,1983-03-03,S,M,"40000,00",2,Partial College,2021-01-02
11485,237,Donald,Chandra,Donald Chandra,1978-02-04,M,M,"40000,00",2,Partial College,2020-09-14
11486,117,Ariana,Rogers,Ariana Rogers,1982-05-21,S,F,"10000,00",0,Partial High School,2022-11-24
11487,186,Morgan,Jones,Morgan Jones,1977-01-05,S,F,"10000,00",0,Partial High School,2022-12-15
11488,256,Jermaine,Lopez,Jermaine Lopez,1977-03-20,S,M,"20000,00",0,Partial High School,2020-10-28
11489,262,Deborah,Goel,Deborah Goel,1976-09-03,S,F,"20000,00",0,Partial High School,2020-10-28
11490,217,Danny,Rubio,Danny Rubio,1976-07-05,S,M,"20000,00",0,Partial High School,2022-04-04
11491,255,Andre,Perez,Andre Perez,1982-04-02,M,M,"20000,00",0,Partial High School,2020-11-07
11492,115,Terrence,Chander,Terrence Chander,1982-11-15,S,M,"30000,00",0,High School,2021-02-11
11493,255,Dawn,Wu,Dawn Wu,1976-05-31,S,F,"40000,00",2,Partial College,2020-11-14
11494,267,Jimmy,Gutierrez,Jimmy Gutierrez,1976-01-25,S,M,"40000,00",2,Partial College,2020-12-23
11495,154,Francis,Jimenez,Francis Jimenez,1977-03-03,S,M,"40000,00",2,Partial College,2022-10-26
11496,272,Gary,Ortega,Gary Ortega,1976-04-15,S,M,"40000,00",2,Partial College,2020-11-30
11497,261,Katrina,Nath,Katrina Nath,1981-11-22,S,F,"40000,00",2,Partial College,2022-11-04
11498,49,Arturo,Sun,Arturo Sun,1979-07-15,S,M,"40000,00",3,Partial College,2022-02-28
11499,311,Pedro,Vance,Pedro Vance,1980-05-13,S,M,"40000,00",3,Partial College,2022-04-06
11500,52,Sarah,Simmons,Sarah Simmons,1980-03-17,S,F,"40000,00",0,Graduate Degree,2022-01-31
11501,49,Brandy,Chandra,Brandy Chandra,1981-01-03,S,F,"40000,00",3,Partial College,2022-03-27
